1556177138631345510, 0.057937, 0.061619, 0.058950, 0.057915, -0.026562, -0.143086, 0.987657 
1556177138764765501, 0.046657, 0.087245, 0.060375, 0.061765, -0.024187, -0.153973, 0.985846 
1556177138898184538, 0.051158, 0.100120, 0.067010, 0.069520, -0.018592, -0.164001, 0.983832 
1556177139031604528, 0.052308, 0.108575, 0.071637, 0.075358, -0.011833, -0.173783, 0.981825 
1556177139231733561, 0.053766, 0.122788, 0.078010, 0.084721, -0.000549, -0.186845, 0.978729 
1556177139431863546, 0.056073, 0.136489, 0.081335, 0.094523, 0.009718, -0.197822, 0.975621 
1556177139631993532, 0.068639, 0.141313, 0.080661, 0.102634, 0.019808, -0.207167, 0.972705 
1556177139898832560, 0.068097, 0.155336, 0.089536, 0.111727, 0.030768, -0.216825, 0.969308 
1556177140299091578, 0.064760, 0.172876, 0.096630, 0.119097, 0.042617, -0.226231, 0.965826 
1556177141833418608, 0.074081, 0.163575, 0.097452, 0.117398, 0.042302, -0.237216, 0.963409 
1556177142100257635, 0.081767, 0.140325, 0.091439, 0.113567, 0.033117, -0.243666, 0.962618 
1556177142300387621, 0.075743, 0.128291, 0.089127, 0.108834, 0.024453, -0.250497, 0.961670 
1556177142500516653, 0.083502, 0.099501, 0.083139, 0.102832, 0.015475, -0.258683, 0.960348 
1556177142633936644, 0.089788, 0.079027, 0.080712, 0.098110, 0.008439, -0.264817, 0.959258 
1556177142767356634, 0.087639, 0.060484, 0.077881, 0.093199, 0.001302, -0.271589, 0.957889 
1556177142900775671, 0.089121, 0.037354, 0.074862, 0.087881, -0.006126, -0.278462, 0.956399 
1556177143034195662, 0.092123, 0.013437, 0.070895, 0.082172, -0.013492, -0.285781, 0.954670 
1556177143167615652, 0.091429, -0.012145, 0.068964, 0.076505, -0.021037, -0.293247, 0.952739 
1556177143301034689, 0.089166, -0.037793, 0.066554, 0.070826, -0.028577, -0.300529, 0.950710 
1556177143434454679, 0.089156, -0.065842, 0.062449, 0.064905, -0.035481, -0.307814, 0.948567 
1556177143567874670, 0.087009, -0.094607, 0.060067, 0.058841, -0.042552, -0.315117, 0.946271 
1556177143701293707, 0.072785, -0.119581, 0.058299, 0.052785, -0.048794, -0.322169, 0.943949 
1556177143834713697, 0.074327, -0.148120, 0.053978, 0.046396, -0.054158, -0.328574, 0.941782 
1556177143968133688, 0.071232, -0.175932, 0.050305, 0.040202, -0.059437, -0.334701, 0.939588 
1556177144101553917, 0.064189, -0.199120, 0.046809, 0.034333, -0.063516, -0.340388, 0.937509 
1556177144234972715, 0.059269, -0.222488, 0.042875, 0.028667, -0.067282, -0.345564, 0.935541 
1556177144368392706, 0.053916, -0.242049, 0.039568, 0.023470, -0.070371, -0.350417, 0.933652 
1556177144568521738, 0.075549, -0.307939, 0.043564, 0.030078, -0.082149, -0.357851, 0.929672 
1556177144835361958, 0.066300, -0.341800, 0.039444, 0.021747, -0.084726, -0.364577, 0.927056 
1556177145168910742, 0.056907, -0.367014, 0.035584, 0.015088, -0.087221, -0.370346, 0.924667 
1556177146769948006, 0.058440, -0.364217, 0.035662, 0.015786, -0.088476, -0.359167, 0.928936 
1556177146903367043, 0.059433, -0.350994, 0.036110, 0.017796, -0.088577, -0.349822, 0.932449 
1556177147036787033, 0.061758, -0.333384, 0.037326, 0.020491, -0.088954, -0.338153, 0.936654 
1556177147103497028, 0.062620, -0.323504, 0.038465, 0.021991, -0.089045, -0.331309, 0.939054 
1556177147170207024, 0.063673, -0.313436, 0.039799, 0.023969, -0.089360, -0.323849, 0.941574 
1556177147236916065, 0.064402, -0.302958, 0.041613, 0.026028, -0.089608, -0.315765, 0.944238 
1556177147303626060, 0.066131, -0.292407, 0.042869, 0.028395, -0.089678, -0.307071, 0.947026 
1556177147370336056, 0.068452, -0.282027, 0.044447, 0.030898, -0.089729, -0.297663, 0.949942 
1556177147437046051, 0.070270, -0.269685, 0.046496, 0.033487, -0.089822, -0.287404, 0.953000 
1556177147503756046, 0.071780, -0.256535, 0.050029, 0.036003, -0.089910, -0.276633, 0.956083 
1556177147570466042, 0.075415, -0.245009, 0.051539, 0.038916, -0.089803, -0.265349, 0.959172 
1556177147637176037, 0.075885, -0.229586, 0.054724, 0.041799, -0.089882, -0.253421, 0.962264 
1556177147703885078, 0.077683, -0.214620, 0.057442, 0.044975, -0.089648, -0.240701, 0.965403 
1556177147770595074, 0.079457, -0.200672, 0.060041, 0.048628, -0.090551, -0.227432, 0.968355 
1556177147837305069, 0.080701, -0.186790, 0.062184, 0.052204, -0.090585, -0.213665, 0.971296 
1556177147904015064, 0.081932, -0.170136, 0.065894, 0.055737, -0.090115, -0.199442, 0.974164 
1556177147970725060, 0.080856, -0.154251, 0.069154, 0.059548, -0.090129, -0.184488, 0.976880 
1556177148037435055, 0.083674, -0.138732, 0.071907, 0.063259, -0.090182, -0.169218, 0.979403 
1556177148104145050, 0.083103, -0.122542, 0.075151, 0.066932, -0.089943, -0.153656, 0.981743 
1556177148170854092, 0.080415, -0.105916, 0.079034, 0.070662, -0.089674, -0.137469, 0.983904 
1556177148237564087, 0.079479, -0.089197, 0.082522, 0.074502, -0.089852, -0.121010, 0.985765 
1556177148304274082, 0.076444, -0.071460, 0.086819, 0.078135, -0.089760, -0.104389, 0.987391 
1556177148370984077, 0.074467, -0.055046, 0.090400, 0.081758, -0.089478, -0.087537, 0.988760 
1556177148437694073, 0.074616, -0.040748, 0.093250, 0.085305, -0.088979, -0.070558, 0.989862 
1556177148504404068, 0.070868, -0.023285, 0.096049, 0.088826, -0.088597, -0.053392, 0.990661 
1556177148571113110, 0.066191, -0.005299, 0.100560, 0.092407, -0.088185, -0.035989, 0.991156 
1556177148637823105, 0.063883, 0.008636, 0.103729, 0.095789, -0.087839, -0.018562, 0.991345 
1556177148704533100, 0.068052, 0.022018, 0.106300, 0.099278, -0.087696, -0.001376, 0.991187 
1556177148771243095, 0.063189, 0.039915, 0.109945, 0.102613, -0.087100, 0.015767, 0.990775 
1556177148837953091, 0.049691, 0.054649, 0.115098, 0.105756, -0.086453, 0.032793, 0.990084 
1556177148904663086, 0.042575, 0.068153, 0.118279, 0.108881, -0.085558, 0.049471, 0.989130 
1556177148971373081, 0.046613, 0.085781, 0.122046, 0.111665, -0.085601, 0.065828, 0.987861 
1556177149038082123, 0.020199, 0.102505, 0.128577, 0.114346, -0.084903, 0.081926, 0.986410 
1556177149104792118, 0.014836, 0.116369, 0.131305, 0.117046, -0.084034, 0.097718, 0.984728 
1556177149171502113, 0.005033, 0.127875, 0.134980, 0.119819, -0.082903, 0.113185, 0.982832 
1556177149238212109, -0.003498, 0.144286, 0.138966, 0.121951, -0.081924, 0.128138, 0.980814 
1556177149304922104, -0.013384, 0.158020, 0.143014, 0.124195, -0.081279, 0.142489, 0.978604 
1556177149371632099, -0.021984, 0.167758, 0.146946, 0.126518, -0.080343, 0.156234, 0.976283 
1556177149438342094, -0.031951, 0.177497, 0.149836, 0.128795, -0.079329, 0.169678, 0.973821 
1556177149505051136, -0.039158, 0.192220, 0.152846, 0.130362, -0.078672, 0.182184, 0.971404 
1556177149571761131, -0.048188, 0.202881, 0.155575, 0.132266, -0.078025, 0.194278, 0.968852 
1556177149638471127, -0.055768, 0.212115, 0.157546, 0.133982, -0.077201, 0.205613, 0.966340 
1556177149705181122, -0.064031, 0.222395, 0.161160, 0.135547, -0.076514, 0.216269, 0.963846 
1556177149771891117, -0.070211, 0.229649, 0.162474, 0.136909, -0.075951, 0.226257, 0.961403 
1556177149838601112, -0.077123, 0.239001, 0.164189, 0.138110, -0.075412, 0.235491, 0.959053 
1556177149905310154, -0.081511, 0.244193, 0.165569, 0.139270, -0.074655, 0.244088, 0.956792 
1556177149972020149, -0.087379, 0.249067, 0.167823, 0.140440, -0.073935, 0.252087, 0.954601 
1556177150105440140, -0.096146, 0.259273, 0.171695, 0.142041, -0.072804, 0.265809, 0.950721 
1556177150238860130, -0.104492, 0.266915, 0.173742, 0.143403, -0.072082, 0.276773, 0.947437 
1556177150372279167, -0.109066, 0.272631, 0.175822, 0.144407, -0.071657, 0.284946, 0.944890 
1556177150572409153, -0.113455, 0.278042, 0.178079, 0.145304, -0.071257, 0.292920, 0.942341 
